,Date,Open,High,Low,Close,Adj Close,Volume,NSE,SPY,DJ,NASDAQ,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_pr_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,vwap,price_movmnt,beta,ds,TS_close_pr
655,2016-10-17,2805.0,2834.899902,2743.649902,2753.850098,2699.195557,194876.0,8520.400391,2126.5,18086.400391,5199.819824,6.6999510000000555,91.25,26.862157220844324,2930.39,2764.9,2837.0199951000013,2847.6449950999986,2847.5793754418055,0,1,0,0,0,0,0,0,-0.015884574816430796,-0.00733974848313701,-0.0030379938212078406,-0.0028657722210199132,-0.0027502668830565735,2753.85,0.0,2.1642,2016-10-17,2868.4767245555663
656,2016-10-18,2756.25,2810.0,2755.550049,2792.649902,2737.225342,198776.0,8677.900391,2139.600098,18161.939453,5243.839844,2.399902000000111,54.449951000000056,33.07778732645966,2921.611,2761.554,2827.9349853000012,2841.5824950999986,2842.3479970187764,0,0,0,0,0,0,0,0,0.014089303348686633,0.01848504680206875,0.006160403479896548,0.0041765669435023245,0.008465681790900348,2792.65,1.0,0.7622,2016-10-18,2866.687577817477
657,2016-10-19,2801.300049,2820.0,2768.850098,2787.949951,2732.618652,305702.0,8659.099609,2144.290039,18202.619141,5246.410156,8.650146999999833,51.14990200000011,36.96459446052622,2922.142,2755.178,2818.3799804000014,2838.659997549999,2837.167230731274,0,0,0,0,0,0,0,0,-0.001682977988445078,-0.002166512768399298,0.002191970828747003,0.002239831715399765,0.0004901583718162073,2787.95,0.0,0.7768,2016-10-19,2865.2345236281453
658,2016-10-20,2797.25,2824.600098,2790.0,2796.550049,2741.048096,151814.0,8699.400391,2141.340088,18162.349609,5241.830078,9.300048999999944,34.60009799999989,44.5293079752954,2922.587,2751.628,2810.3949951000013,2837.1074950999987,2833.2989277092474,0,0,0,0,0,0,0,0,0.003084749492517247,0.004654153875087719,-0.001375723874264545,-0.0022122932797783434,-0.0008729927443362762,2796.55,1.0,0.6628,2016-10-20,2864.5445614083537
659,2016-10-21,2810.0,2815.0,2782.0,2802.350098,2746.73291,142333.0,8693.049805,2141.159912,18145.710938,5257.399902,13.449951000000056,33.0,28.365772645648832,2922.651,2749.039,2802.990014700001,2835.844995099999,2830.3514201178905,0,0,0,0,0,0,0,0,0.0020739563119289706,-0.0007300027260003228,-8.41417022030555e-05,-0.0009161078471783268,0.002970303075131575,2802.35,1.0,-2.841,2016-10-21,2862.6066332006
660,2016-10-22,2810.0,2815.0,2782.0,2802.350098,2746.73291,142333.0,8693.049805,2141.159912,18145.710938,5257.399902,7.649902000000111,33.0,28.365772645648832,2922.619,2746.546,2795.585034300001,2834.5824950999986,2827.6846275352345,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2802.35,1.0,,2016-10-22,2857.1248060161774
661,2016-10-23,2810.0,2815.0,2782.0,2802.350098,2746.73291,142333.0,8693.049805,2141.159912,18145.710938,5257.399902,7.649902000000111,33.0,28.365772645648832,2916.983,2744.327,2793.2950441000007,2830.655004899999,2825.2718151985455,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2802.35,1.0,,2016-10-23,2850.429919948251
662,2016-10-24,2808.5,2814.600098,2785.100098,2790.0,2734.62793,148446.0,8708.950195,2151.330078,18223.029297,5309.830078,6.149902000000111,29.5,27.59336363225762,2908.126,2742.764,2792.465039200001,2825.445007349999,2821.912594703446,0,0,0,0,0,1,0,0,-0.004407046624711697,0.0018290922468722215,0.004749839534638145,0.004260971601729002,0.009972643697896189,2790.0,0.0,-2.4094,2016-10-24,2842.3722615758816
663,2016-10-25,2797.0,2811.5,2786.0,2801.550049,2745.94873,207170.0,8691.299805,2143.159912,18169.269531,5283.399902,7.0,25.5,31.68585592278353,2904.481,2740.769,2792.7900392000006,2822.6250122499987,2819.973304636451,0,0,0,0,1,0,0,0,0.004139795354170861,-0.002026695480487728,-0.0037977277794559727,-0.002950100398996236,-0.004977593559821636,2801.55,1.0,-2.0426,2016-10-25,2833.101319895712
664,2016-10-26,2795.0,2845.0,2790.050049,2823.949951,2767.904053,157120.0,8615.25,2139.429932,18199.330078,5250.27002,-6.5500489999999445,54.949951000000056,38.43439742636106,2904.528,2740.812,2795.3550294000006,2822.6700073499987,2820.352032861551,0,0,0,0,0,0,1,0,0.007995532749804912,-0.00875010719987479,-0.0017404114266579285,0.0016544719615012582,-0.006270561118695395,2823.95,1.0,-0.9138,2016-10-26,2823.932064003016
665,2016-10-27,2824.899902,2833.899902,2751.300049,2761.5,2706.693604,214627.0,8615.25,2133.040039,18169.679688,5215.970215,0.9499510000000555,82.59985300000017,36.60994486683133,2897.52,2735.62,2796.1200196000004,2816.570007349999,2814.747077350927,0,0,0,0,0,1,0,1,-0.022114368066211365,0.0,-0.00298672693338764,-0.0016292022768377157,-0.006532960184779113,2761.5,0.0,,2016-10-27,2815.43575764596
666,2016-10-28,2764.0,2857.5,2762.0,2848.100098,2791.574951,777805.0,8638.0,2126.409912,18161.189453,5190.100098,2.5,95.5,58.364134564469566,2890.996,2738.604,2801.6650392,2814.800012249999,2817.9235555079817,0,0,0,0,1,0,1,0,0.03135979147198675,0.0026406662604103737,-0.0031082993655890956,-0.0004672748857321718,-0.004959790016745735,2848.1,1.0,11.8757,2016-10-28,2805.7875637193447
667,2016-10-29,2764.0,2857.5,2762.0,2848.100098,2791.574951,777805.0,8638.0,2126.409912,18161.189453,5190.100098,-84.10009799999989,95.5,58.364134564469566,2883.97,2742.09,2807.6800539000005,2813.0300171499994,2820.797511935793,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2848.1,1.0,,2016-10-29,2792.9001530688834
668,2016-10-30,2764.0,2857.5,2762.0,2848.100098,2791.574951,777805.0,8638.0,2126.409912,18161.189453,5190.100098,-84.10009799999989,95.5,58.364134564469566,2878.23,2745.0,2812.8350588000003,2811.6150269499994,2823.397758227622,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2848.1,1.0,,2016-10-30,2785.539019366
669,2016-10-31,2764.0,2857.5,2762.0,2848.100098,2791.574951,777805.0,8638.0,2126.149902,18142.419922,5189.140136999999,-84.10009799999989,95.5,68.6080947680158,2872.053,2748.347,2817.4100588,2810.2000367499995,2825.7503620154675,0,0,0,0,0,0,0,0,0.0,0.0,-0.00012227651805640782,-0.001033496789875632,-0.00018496001654577654,2848.1,1.0,,2016-10-31,2777.3110220407425
670,2016-11-01,2830.399902,2864.0,2819.600098,2825.600098,2769.521484,337967.0,8626.25,2111.719971,18037.099609,5153.580078,-17.700195999999778,44.39990200000011,56.952979266579675,2861.752,2753.568,2819.7350588,2807.66004655,2825.7360511568513,0,0,0,0,0,0,0,0,-0.00790000891507503,-0.0013602685806899384,-0.006786883176217451,-0.005805196520244027,-0.006852784480890439,2825.6,0.0,5.8077,2016-11-01,2768.4740506211556
671,2016-11-02,2818.699951,2829.899902,2770.0,2818.800049,2762.856445,297340.0,8514.0,2097.939941,17959.640625,5105.569824,-6.9001469999998335,59.89990200000011,56.45263753576474,2861.064,2753.611,2821.3800539000003,2807.337549,2825.0754795228654,0,0,0,0,0,1,0,0,-0.0024065669966834013,-0.013012606868569754,-0.006525500629458225,-0.004294425693660342,-0.009315903366855505,2818.8,0.0,0.1849,2016-11-02,2760.406955106577
672,2016-11-03,2810.0,2852.949951,2790.0,2829.850098,2773.6872559999997,354196.0,8484.950195,2088.659912,17930.669922,5058.410156,-8.800048999999944,62.949951000000056,56.89441308848361,2863.372,2754.458,2825.3650637,2808.91505145,2825.5302050921164,0,0,0,0,1,0,0,0,0.003920149749220725,-0.0034120043457834814,-0.004423400698294833,-0.0016131003734936034,-0.009236905894091318,2829.85,1.0,-1.1489,2016-11-03,2753.7439201051466
673,2016-11-04,2829.899902,2850.0,2805.5,2814.300049,2758.4458010000003,223620.0,8433.75,2085.179932,17888.279297,5046.370117,0.049804000000222004,44.5,52.378097382551815,2863.985,2755.445,2826.6400637,2809.71505145,2824.4606664166768,0,0,0,0,0,1,0,0,-0.0054950156932903615,-0.006034236362420953,-0.0016661305078947697,-0.002364140614065313,-0.0023802022035952497,2814.3,0.0,0.9106,2016-11-04,2746.755992377052
674,2016-11-05,2829.899902,2850.0,2805.5,2814.300049,2758.4458010000003,223620.0,8433.75,2085.179932,17888.279297,5046.370117,15.599853000000167,44.5,52.378097382551815,2864.548,2756.482,2825.6750735000005,2810.51505145,2823.492988567469,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2814.3,1.0,,2016-11-05,2737.4293726052624
675,2016-11-06,2829.899902,2850.0,2805.5,2814.300049,2758.4458010000003,223620.0,8433.75,2085.179932,17888.279297,5046.370117,15.599853000000167,44.5,52.378097382551815,2860.528,2766.547,2830.9550784000007,2813.5375489999997,2822.6174705134245,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2814.3,1.0,,2016-11-06,2728.156721191923
676,2016-11-07,2830.0,2849.899902,2781.0,2824.100098,2768.05127,286013.0,8497.049805,2131.52002,18259.599609,5166.169922,15.699951000000056,68.89990200000011,56.85566367627629,2861.255,2768.966,2828.5550784000006,2815.1100588,2822.7586731311935,0,0,0,0,0,0,0,0,0.003482203274219664,0.007505534904401978,0.022223544015960606,0.02075774342713177,0.02373979756189959,2824.1,1.0,0.464,2016-11-07,2718.912611485485
677,2016-11-08,2834.0,2875.25,2819.25,2865.0,2808.139404,278172.0,8543.549805,2139.560059,18332.740234,5193.490234000001,9.899902000000111,56.0,61.40980755590517,2868.314,2769.612,2830.2450686000006,2818.96256125,2826.781656642508,0,0,0,0,1,0,0,0,0.01448243912042857,0.005472487635960199,0.003771974424148228,0.004005598510711472,0.005288310762613158,2865.0,1.0,2.6464,2016-11-08,2709.921940704469
678,2016-11-09,2746.0,2823.949951,2658.100098,2778.550049,2723.405273,605617.0,8432.0,2163.26001,18589.689453,5251.069824,-119.0,165.84985300000017,43.36452952433821,2869.736,2766.389,2823.290063700001,2818.06256125,2822.1881702003648,0,0,0,0,0,1,0,1,-0.03017447455753164,-0.013056610840463279,0.011077020670818172,0.014015865370931246,0.011086877495801506,2778.55,0.0,2.311,2016-11-09,2702.4881305099125
679,2016-11-10,2790.0,2846.800049,2710.600098,2726.600098,2672.486328,294318.0,8525.75,2167.47998,18807.880859,5208.799805,11.449951000000056,136.19995100000006,44.737652037726455,2879.994,2748.556,2811.140063700001,2814.27506125,2813.084544276521,0,1,0,1,0,0,0,0,-0.018696793130575595,0.011118358633776193,0.0019507456248868404,0.011737227055441224,-0.00804979183609511,2726.6,0.0,-1.6816,2016-11-10,2697.170877731728
680,2016-11-11,2709.100098,2768.0,2633.0,2647.600098,2595.0541989999997,277559.0,8296.299805,2164.449951,18847.660156,5237.109863000001,-17.5,135.0,19.058641975308646,2905.963,2707.112,2793.340063700001,2806.53756125,2797.324120821614,0,1,0,0,0,0,0,0,-0.02897381669972765,-0.0269126112072251,-0.0013979501669952876,0.0021150334425350525,0.005435044359513697,2647.6,0.0,1.0766,2016-11-11,2692.2028794262665
681,2016-11-12,2709.100098,2768.0,2633.0,2647.600098,2595.0541989999997,277559.0,8296.299805,2164.449951,18847.660156,5237.109863000001,61.5,135.0,19.058641975308646,2921.061,2676.539,2776.2200686000006,2798.80006125,2783.0646900766983,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2647.6,1.0,,2016-11-12,2685.5215757193087
682,2016-11-13,2709.100098,2768.0,2633.0,2647.600098,2595.0541989999997,277559.0,8296.299805,2164.449951,18847.660156,5237.109863000001,61.5,135.0,19.058641975308646,2931.433,2651.927,2757.9950686000006,2791.68006615,2770.163300355108,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2647.6,1.0,,2016-11-13,2679.373943214187
683,2016-11-14,2709.100098,2768.0,2633.0,2647.600098,2595.0541989999997,277559.0,8296.299805,2164.199951,18868.689453,5218.399902,61.5,135.0,19.058641975308646,2937.707,2630.258,2741.3250735000006,2783.9825686000004,2758.490614416526,0,0,0,0,0,0,0,0,0.0,0.0,-0.00011550278623184695,0.001115751070739801,-0.003572573707530169,2647.6,1.0,,2016-11-14,2673.632480127994
684,2016-11-15,2632.0,2659.0,2510.350098,2576.100098,2524.973145,410208.0,8108.450195,2180.389893,18923.060547,5275.620117,-15.600097999999889,148.6499020000001,16.554959785522783,2949.765,2593.415,2717.5050784000005,2771.5900759500005,2741.1200890435234,0,1,0,0,0,0,0,0,-0.027005622474862157,-0.02264257734355113,0.007480797692708263,0.002881551161008522,0.010965088163915837,2576.1,0.0,1.1927,2016-11-15,2668.412837313082
685,2016-11-16,2601.0,2662.949951,2570.199951,2605.649902,2553.936523,493925.0,8111.600098000001,2176.939941,18868.140625,5294.580078,24.89990200000011,92.75,23.070084781227507,2956.842,2570.753,2696.6400637,2763.7975710500004,2728.2181664679497,0,0,0,0,0,0,0,0,0.011470766751461747,0.00038847164676947266,-0.0015822638011099288,-0.0029022748124487574,0.0035938829141437534,2605.65,1.0,29.5279,2016-11-16,2664.895023090429
686,2016-11-17,2590.0,2665.0,2522.0,2549.800049,2499.195068,331352.0,8079.950195,2187.1201170000004,18903.820313,5333.970215,-15.649902000000111,143.0,18.215829152606233,2959.772,2537.993,2669.2100588000003,2748.8825686,2711.2259648043355,0,0,0,0,0,0,0,0,-0.021434148619988935,-0.0039018076110290956,0.004676369709732953,0.0018910018061200073,0.007439709366881431,2549.8,0.0,5.4934,2016-11-17,2663.534450862445
687,2016-11-18,2556.0,2579.949951,2545.0,2574.800049,2523.698975,176488.0,8074.100098000001,2181.899902,18867.929688,5321.509765999999,6.1999510000000555,34.949951000000056,23.38885991231416,2954.297,2516.138,2640.190063700001,2735.2175661499996,2698.2330204420177,0,0,0,0,0,0,0,0,0.00980471965303975,-0.00072402636882829,-0.0023867984933358954,-0.0018985910998804423,-0.0023360552267353007,2574.8,1.0,-13.5419,2016-11-18,2662.4932708414685
688,2016-11-19,2556.0,2579.949951,2545.0,2574.800049,2523.698975,176488.0,8074.100098000001,2181.899902,18867.929688,5321.509765999999,-18.800048999999944,34.949951000000056,23.38885991231416,2945.035,2498.07,2619.815063700001,2721.5525636999996,2686.4774993523015,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2574.8,1.0,,2016-11-19,2659.6379443131254
689,2016-11-20,2556.0,2579.949951,2545.0,2574.800049,2523.698975,176488.0,8074.100098000001,2181.899902,18867.929688,5321.509765999999,-18.800048999999944,34.949951000000056,23.38885991231416,2932.211,2483.565,2604.635058800001,2707.887561249999,2675.841551699701,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2574.8,1.0,,2016-11-20,2657.106554915499
690,2016-11-21,2575.0,2584.899902,2510.0,2524.399902,2474.299072,271829.0,7929.100098000001,2198.179932,18956.689453,5368.859863000001,0.1999510000000555,74.89990200000011,19.455724065723302,2924.208,2461.448,2592.315039200001,2692.827551449999,2661.4185374425865,0,0,0,0,0,0,0,0,-0.01957440387675391,-0.017958657712940362,0.00746140094927239,0.004704266258552581,0.00889786904132528,2524.4,0.0,1.09,2016-11-21,2654.7024356252314
691,2016-11-22,2540.0,2614.800049,2514.850098,2599.5,2547.908691,301790.0,8002.299805,2202.939941,19023.869141,5386.350098,15.600097999999889,99.94995100000006,24.704639943043887,2908.85,2454.875,2587.505029400001,2681.862548999999,2655.5215338766257,0,0,0,0,1,0,0,0,0.029749685409088844,0.009231779911375027,0.0021654319242507825,0.003543851270368714,0.003257718667707188,2599.5,1.0,3.2225,2016-11-22,2652.4822236184286
692,2016-11-23,2639.699951,2639.699951,2571.0,2600.350098,2548.741943,253894.0,8033.299805,2204.719971,19083.179688,5380.680176,40.199951000000056,68.69995100000006,29.713118069086477,2888.921,2451.854,2582.7800294000012,2670.387548999999,2650.2671114121854,0,0,0,0,0,0,0,0,0.0003270336974567911,0.0038738863520997313,0.0008080247522281869,0.0031176910732726437,-0.0010526463926110452,2600.35,1.0,0.0844,2016-11-23,2651.575307559744
693,2016-11-24,2591.0,2658.0,2550.0,2630.899902,2578.685547,609817.0,7965.5,2204.719971,19083.179688,5380.680176,-9.350097999999889,108.0,38.547122918229064,2869.475,2452.96,2581.1100098000015,2661.217541649999,2648.4226152776914,0,0,0,0,0,0,0,0,0.011748385936928063,-0.008439844976008581,0.0,0.0,0.0,2630.9,1.0,-1.392,2016-11-24,2652.407144381459
694,2016-11-25,2620.0,2646.0,2603.149902,2613.050049,2561.189941,238138.0,8114.299805,2213.350098,19152.140625,5398.919922,-10.899902000000111,42.85009799999989,45.156304187893845,2847.368,2454.942,2584.8050049000017,2651.155041649999,2645.053799441721,0,0,0,0,0,0,0,0,-0.006784699290052654,0.018680535434059342,0.003914386912404755,0.00361370264953087,0.0033898587917113865,2613.05,0.0,-0.3632,2016-11-25,2653.1320056589357
695,2016-11-26,2620.0,2646.0,2603.149902,2613.050049,2561.189941,238138.0,8114.299805,2213.350098,19152.140625,5398.919922,6.9499510000000555,42.85009799999989,45.156304187893845,2822.133,2460.052,2585.5450196000015,2641.092541649999,2642.005823209176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2613.05,1.0,,2016-11-26,2651.6177885566717
696,2016-11-27,2620.0,2646.0,2603.149902,2613.050049,2561.189941,238138.0,8114.299805,2213.350098,19152.140625,5398.919922,6.9499510000000555,42.85009799999989,45.156304187893845,2789.981,2471.099,2591.870019600002,2630.540039199999,2639.2481304273497,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2613.05,1.0,,2016-11-27,2650.0029641910037
697,2016-11-28,2619.949951,2665.0,2612.0,2637.0,2584.6645510000003,245346.0,8126.899901999999,2201.719971,19097.900391,5368.810059,6.899902000000111,53.0,48.60744759358766,2734.509,2503.771,2598.0900147000016,2619.1400391999987,2639.0340227676024,0,0,0,0,0,0,1,0,0.009165509212813339,0.0015528261591020165,-0.0052545356518649555,-0.0028320716238475763,-0.0055770160393202595,2637.0,1.0,5.9025,2016-11-28,2648.1129594327786
698,2016-11-29,2640.800049,2687.0,2635.050049,2664.149902,2611.275635,254430.0,8142.149901999999,2204.659912,19121.599609,5379.919922,3.8000489999999445,51.949951000000056,63.0929267376479,2704.244,2522.596,2607.0250000000015,2613.420031849999,2641.426011265926,0,0,0,0,0,0,0,0,0.010295759265821935,0.0018764842909222423,0.0013352928795322683,0.00124093316620133,0.002069334336269879,2664.15,1.0,5.4867,2016-11-29,2646.0368002191008
699,2016-11-30,2690.0,2690.050049,2664.0,2685.149902,2631.858643,480765.0,8224.5,2198.810059,19123.580078,5323.680176,25.85009799999989,26.050048999999944,62.13000783101098,2692.694,2530.001,2618.0599853000012,2611.3475220499986,2645.5901913358375,0,0,1,0,0,0,0,0,0.007882357467023926,0.010114048376801854,-0.0026534038053485087,0.00010357234962010686,-0.010453639982636154,2685.15,1.0,0.7793,2016-11-30,2644.9430452434462
700,2016-12-01,2684.0,2718.0,2667.350098,2694.899902,2641.415283,252658.0,8192.900391,2191.080078,19191.929688,5251.109863000001,-1.149902000000111,50.64990200000011,75.76348166630615,2701.955,2525.47,2635.1099853000014,2613.7125122499983,2650.286354256234,0,0,0,0,0,0,0,0,0.003631137266971951,-0.0038421313149736847,-0.003515529214704216,0.003574101173588806,-0.013631606445322908,2694.9,1.0,-0.9451,2016-12-01,2645.3049820672045
701,2016-12-02,2674.5,2715.0,2653.050049,2701.350098,2647.737549,220351.0,8086.799805,2191.949951,19170.419922,5255.649902,-20.39990200000011,61.949951000000056,74.0543671215967,2711.959,2520.841,2645.2949951000014,2616.4000122499983,2655.149567946117,0,0,0,0,0,0,0,0,0.002393514583143963,-0.012950308307977498,0.00039700648494522817,-0.001120771404943599,0.000864586557594027,2701.35,1.0,-0.1848,2016-12-02,2645.3359238528474
702,2016-12-03,2674.5,2715.0,2653.050049,2701.350098,2647.737549,220351.0,8086.799805,2191.949951,19170.419922,5255.649902,-26.85009799999989,61.949951000000056,74.0543671215967,2721.143,2517.032,2655.3949951000013,2619.0875122499983,2659.5496184274393,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2701.35,1.0,,2016-12-03,2642.969096674539
703,2016-12-04,2674.5,2715.0,2653.050049,2701.350098,2647.737549,220351.0,8086.799805,2191.949951,19170.419922,5255.649902,-26.85009799999989,61.949951000000056,74.0543671215967,2729.657,2513.893,2662.440014700001,2621.7750122499983,2663.530616481969,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2701.35,1.0,,2016-12-04,2643.100005302262
704,2016-12-05,2692.0,2765.5,2689.050049,2740.75,2686.355469,238386.0,8128.75,2204.709961,19216.240234,5308.890136999999,-9.350097999999889,76.44995100000006,92.91812462587745,2747.88,2512.135,2675.210009800001,2630.0075073499984,2670.8848434836864,0,0,0,0,0,0,0,0,0.014585252233396462,0.005187490232423375,0.005821305360635076,0.002390156928561371,0.010130095419738527,2740.75,1.0,2.8116,2016-12-05,2642.908818570949
705,2016-12-06,2745.300049,2754.75,2725.0,2733.300049,2679.053223,204792.0,8143.149901999999,2212.22998,19251.779297,5333.0,4.5500489999999445,29.75,86.27990723431759,2762.262,2510.518,2687.235009800001,2636.390014699998,2676.829148770954,0,0,0,0,0,0,0,0,-0.0027182724268126623,0.0017714780255266849,0.0034108881136405422,0.0018494285337420369,0.00454141305957112,2733.3,0.0,-1.5345,2016-12-06,2642.540780811792
706,2016-12-07,2736.300049,2740.899902,2686.300049,2699.050049,2645.483154,182325.0,8102.049805,2241.350098,19549.619141,5393.759765999999,3.0,54.59985300000017,72.65843683365765,2765.743,2521.962,2695.835009800001,2643.852514699998,2678.945424983244,0,0,0,0,0,0,0,0,-0.0125305718870371,-0.005047198872012104,0.013163241734930109,0.015470769709395649,0.011393168198012171,2699.05,0.0,2.4827,2016-12-07,2643.215869044619
707,2016-12-08,2715.0,2789.25,2715.0,2778.600098,2723.454346,193573.0,8246.849609,2246.189941,19614.810547,5417.359863000001,15.949951000000056,74.25,77.67996711122015,2785.339,2522.746,2709.995019600001,2654.0425171499983,2688.436346222935,0,0,0,0,0,0,0,0,0.02947332772923028,0.017871996283044478,0.0021593427123762776,0.003334663735892418,0.0043754445922428165,2778.6,1.0,1.6491,2016-12-08,2645.456092845286
708,2016-12-09,2781.550049,2786.350098,2716.100098,2720.149902,2666.1640629999997,182787.0,8261.75,2259.530029,19756.849609,5444.5,2.9499510000000555,70.25,67.42026704365892,2790.207,2532.413,2715.595019600001,2661.3100097999986,2691.45668486837,0,0,0,0,0,0,0,0,-0.021035888882860787,0.0018067979539408974,0.005938984836723504,0.007241419011397188,0.005009845697230508,2720.15,0.0,-11.6426,2016-12-09,2647.5161166962316
709,2016-12-10,2781.550049,2786.350098,2716.100098,2720.149902,2666.1640629999997,182787.0,8261.75,2259.530029,19756.849609,5444.5,61.40014699999983,70.25,67.42026704365892,2793.259,2543.896,2719.095019600001,2668.5775024499985,2694.1893722142395,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2720.15,1.0,,2016-12-10,2647.3563684880023
710,2016-12-11,2781.550049,2786.350098,2716.100098,2720.149902,2666.1640629999997,182787.0,8261.75,2259.530029,19756.849609,5444.5,61.40014699999983,70.25,67.42026704365892,2784.787,2571.943,2721.620019600001,2678.3650024499984,2696.661803622407,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2720.15,1.0,,2016-12-11,2647.1913402891146
711,2016-12-12,2715.0,2716.300049,2646.149902,2655.149902,2602.454102,350356.0,8170.799805,2256.959961,19796.429688,5412.540039,-5.149902000000111,70.15014699999983,52.60437534665644,2781.632,2580.663,2717.000000000001,2681.147497549998,2692.708289182178,0,0,0,0,0,0,0,1,-0.02389573915729415,-0.011008587163736538,-0.0011374347616602831,0.0020033598363764504,-0.005870137019009958,2655.15,0.0,2.1706,2016-12-12,2646.9180327369163
712,2016-12-13,2655.0,2665.899902,2640.0,2659.149902,2606.3747559999997,243253.0,8221.799805,2271.719971,19911.210938,5463.830078,-0.149902000000111,25.89990200000011,49.23147932968053,2777.833,2590.342,2712.7799804000015,2684.087487749998,2689.512252307685,0,0,0,0,0,0,0,0,0.0015065218621863607,0.006241739023980619,0.006539774854251279,0.00579807833073942,0.009476149576802984,2659.15,1.0,0.2414,2016-12-13,2646.68441259754
713,2016-12-14,2669.0,2669.300049,2631.600098,2648.5,2595.936279,165794.0,8182.450195,2253.280029,19792.529297,5436.669922,9.850097999999889,37.699951000000056,44.18163530845999,2776.925,2593.01,2707.4949706000016,2684.9674926499983,2685.606323516477,0,0,0,0,0,0,0,0,-0.0040049793207863615,-0.0047860092599275594,-0.00811717211425611,-0.0059605436037794,-0.004970900561011127,2648.5,0.0,0.8368,2016-12-14,2647.7054852105794
714,2016-12-15,2668.0,2699.050049,2628.850098,2670.649902,2617.646484,247366.0,8153.600098000001,2262.030029,19852.240234,5456.850098,19.5,70.19995100000006,46.29601455014686,2773.728,2601.967,2700.4849608000013,2687.847485299998,2684.1819024196698,0,0,0,0,0,0,0,0,0.008363150195798807,-0.0035258506086146557,0.0038832279554188442,0.0030168421682745805,0.0037118633813575386,2670.65,1.0,-2.372,2016-12-15,2650.488969404832
715,2016-12-16,2681.0,2681.0,2649.0,2659.5,2606.718018,181030.0,8139.450195,2258.070068,19843.410156,5437.160156,10.350097999999889,32.0,43.698219740554364,2769.82,2610.52,2693.104955900001,2690.169982849998,2681.8312450463677,0,0,0,0,0,0,0,0,-0.004174920512299285,-0.0017354178313787605,-0.0017506226483432474,-0.0004447900033406338,-0.0036082981292112626,2659.5,0.0,2.4057,2016-12-16,2653.2631880282934
716,2016-12-17,2681.0,2681.0,2649.0,2659.5,2606.718018,181030.0,8139.450195,2258.070068,19843.410156,5437.160156,21.5,32.0,43.698219740554364,2765.069,2619.916,2689.1499510000012,2692.4924803999984,2679.7044598038565,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2659.5,1.0,,2016-12-17,2653.952667026137
717,2016-12-18,2681.0,2681.0,2649.0,2659.5,2606.718018,181030.0,8139.450195,2258.070068,19843.410156,5437.160156,21.5,32.0,43.698219740554364,2763.208,2624.027,2677.2399412000013,2693.6174803999984,2677.7802255368224,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2659.5,1.0,,2016-12-18,2654.739240417916
718,2016-12-19,2649.0,2658.0,2633.0,2642.100098,2589.66333,152159.0,8104.350098000001,2262.530029,19883.060547,5457.439941,-10.5,25.0,34.09128134781855,2764.721,2620.309,2669.434960800001,2692.5149901999985,2674.382118152363,0,0,0,0,0,0,0,0,-0.006542590292556993,-0.004312342499688926,0.0019751207295131135,0.001998164160710525,0.0037298487479020537,2642.1,0.0,1.5172,2016-12-19,2655.478355060323
719,2016-12-20,2644.850098,2662.300049,2575.5,2585.949951,2534.627686,205165.0,8082.399901999999,2270.76001,19974.619141,5483.939941,2.75,86.80004899999994,29.46340097560976,2774.097,2601.013,2656.014965700001,2687.554992649999,2665.960006994995,0,1,0,0,0,0,0,0,-0.02125204591748997,-0.0027084461720648934,0.003637512384150554,0.004604854156309068,0.004855756597688554,2585.95,0.0,7.8466,2016-12-20,2656.274381578472
