Date,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BHARTIARTL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFRATEL.NS,INFY.NS,IOC.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
2014-01-21,145.48466499999998,159.370132,463.31958,212.352219,219.43536400000002,2300.317871,136.992783,296.568756,9322.417969,80.518036,411.452271,202.32745400000002,2571.124268,4981.847168,165.589706,649.900024,795.855896,651.492676,1852.070557,109.60202,27.476377000000003,520.063721,179.437393,154.449036,423.80886799999996,150.746506,775.188538,34.346928000000005,194.876587,351.57870499999996,617.727966,888.6029050000001,418.41058300000003,1753.561523,114.43498999999998,158.572601,89.817513,399.5961,137.70078999999998,572.820679,378.925079,332.85247799999996,968.7338869999999,420.078125,1679.750854,204.75235,167.490723,252.470184,57.976025,273.784058
2014-01-22,145.730988,159.649902,456.890686,212.791092,219.490738,2300.317871,134.98959399999998,301.286224,9317.345703,82.105728,416.676727,201.404282,2589.59668,4938.451172,165.20462,655.617798,798.6094360000001,652.456421,1844.7716059999998,111.735855,27.964334,526.241699,181.390289,155.867386,424.24850499999997,149.346939,776.745361,34.903858,193.869202,353.569794,613.6367799999999,907.6478880000001,424.36074800000006,1759.351807,116.097908,160.119949,90.046974,403.948334,136.651108,589.698853,380.206024,341.225891,966.0830689999999,423.17938200000003,1674.760132,206.147842,168.854736,258.005768,57.696686,276.31195099999997
2014-01-23,146.125122,159.649902,457.277405,207.720001,1122.516479,2300.317871,135.062515,306.052368,9250.084961,82.90565500000001,413.571594,199.327179,2588.2392579999996,4941.782715,168.934891,640.619934,812.947571,654.769043,1839.129761,110.86293799999999,27.688,526.84552,177.139847,154.64996299999999,419.80328399999996,151.739731,782.231812,34.781791999999996,194.817078,351.080994,630.827576,902.703064,412.159424,1745.678955,114.74131000000001,157.523376,90.001099,400.869354,137.601212,601.444458,377.74368300000003,337.755066,956.8980710000001,420.53756699999997,1685.976685,198.929779,167.570953,258.251282,57.066157999999994,274.416046
2014-01-24,142.873535,151.956482,462.207825,205.086929,1111.992798,2300.317871,133.020721,304.593353,9109.708984,81.91452,408.494995,198.403961,2580.239502,4821.246582,168.525833,640.688049,802.075378,648.891052,1823.949951,110.571945,27.305908000000002,525.637817,172.85110500000002,151.605255,405.19760099999996,157.202545,775.146484,34.766533,192.033859,340.851654,614.583069,894.722778,409.705261,1726.65332,115.0914,156.47331200000002,90.046974,401.725952,134.522751,595.769104,364.745087,326.257721,955.3093259999999,412.01498399999997,1679.750854,196.764359,162.63648999999998,255.729019,55.557697,271.11044300000003
2014-01-27,141.838913,146.734299,460.564362,200.990997,214.36740099999997,2300.317871,127.976303,298.51409900000004,9030.302734,80.601822,409.086456,191.557159,2553.2338870000003,4741.264647999999,165.974777,646.42865,790.9656980000001,625.571838,1806.128052,107.759155,26.812126,534.417114,165.613876,144.67111200000002,386.195587,151.468857,769.794434,34.118046,192.003647,327.58596800000004,598.582336,877.734009,401.393555,1656.633423,113.297195,153.047989,88.624222,390.382294,132.307251,590.044312,342.933197,306.777649,950.5771480000001,404.36441,1680.047363,186.659073,156.498535,254.70225499999998,51.343582,258.471252
2014-01-28,139.91751100000002,147.34046899999998,460.95105,204.062927,1035.512207,2300.317871,131.751038,297.638702,8874.952148,81.68821700000001,403.418396,191.672562,2571.415527,4709.917969,166.119431,640.960266,789.2091059999999,620.994751,1802.9039309999998,110.377968,26.688646000000002,529.261047,169.902634,145.938965,380.871124,155.080627,758.01709,34.133305,193.45521499999998,328.43219,600.6288450000001,858.003662,405.213684,1523.989868,112.465744,152.08078,88.670128,391.169403,132.456604,574.350586,350.810944,318.144775,943.22699,399.426331,1674.8591310000002,177.901154,160.389893,253.38534500000003,51.86237,258.325409
2014-01-29,144.499298,147.899979,466.84826699999996,213.961319,1052.589966,2300.317871,129.730728,293.65072599999996,8880.463867,84.71965,408.593567,192.86498999999998,2574.712158,4628.662598,166.552444,645.430298,783.5117799999999,621.958313,1855.160034,108.38961,28.258232,529.168091,169.44313,143.46788,371.54107700000003,157.11227399999999,766.824463,35.94907,192.47804299999999,330.522797,606.52179,848.2118529999999,399.12463399999996,1628.946655,111.853081,153.047989,87.844002,387.349609,130.577194,583.776733,346.379913,310.639221,942.135315,401.90731800000003,1683.308472,186.9478,155.335129,255.12634300000002,51.207901,252.200226
2014-01-30,139.572647,146.734299,461.627777,222.128723,204.711548,2300.317871,128.546799,300.216248,8701.164063,84.14672900000001,407.558533,189.36463899999998,2540.337402,4593.104492,168.62252800000002,650.830444,787.3099980000001,608.805054,1789.425659,104.849365,27.376432,529.9113769999999,162.7603,139.621017,369.733704,154.629166,764.029175,36.14743,192.240814,323.57885699999997,598.7655030000001,851.736816,401.879791,1592.014771,112.20317800000001,150.395874,87.75222,381.97879,125.84333000000001,585.898804,356.22738599999997,300.703827,945.460815,394.728088,1666.310913,180.451553,150.200073,254.99243199999998,48.901306,248.894638
2014-01-31,144.79492199999999,148.412872,456.020569,229.93042000000003,1036.619873,2300.317871,131.35643000000002,306.392792,8753.989258,86.581627,404.749146,190.364731,2530.3984379999997,4551.178711,172.47345,663.536499,767.654602,605.625183,1763.543823,106.25576000000001,28.716778,529.632629,163.155762,141.505066,374.96044900000004,155.261215,763.3798830000001,37.436771,192.536667,327.06329300000004,602.0945429999999,863.53595,412.20575,1592.3553470000002,114.23584,152.24653600000002,87.660416,384.826233,126.444901,581.0623780000001,344.214142,308.947021,955.462952,410.497925,1690.5720210000002,181.991409,151.16288799999998,256.71106000000003,49.108821999999996,259.054596
2014-02-03,141.838913,144.77598600000002,454.280457,228.760162,1037.496948,2300.317871,128.03208899999998,297.492767,8725.260742,85.089897,406.622101,189.056915,2572.675781,4470.168457,175.794647,659.3164059999999,749.04364,603.6979980000001,1757.095825,100.33918800000001,28.734398,529.307556,159.75502,138.03801,373.494995,148.489136,748.539185,37.398628,189.69390900000002,326.01800499999996,598.063843,902.605103,409.728394,1575.081543,113.82930800000001,147.964264,87.385048,380.080475,123.499214,586.589661,331.264343,297.710205,935.586548,405.019562,1670.165039,178.14176899999998,148.91632099999998,252.648788,47.799892,261.631042
2014-02-04,144.745651,145.288879,460.177673,233.221771,207.111664,2300.317871,127.079819,307.60864300000003,8775.060547,84.81489599999999,409.23431400000004,191.787949,2517.889404,4462.233886999999,170.716568,636.1728519999999,748.3789059999999,607.648743,1778.679077,99.369263,28.234749,529.771912,158.56871,138.775528,378.966064,149.211472,734.5039059999999,37.047684000000004,192.41850300000002,331.169952,600.322754,893.0581050000001,395.327606,1576.200562,117.62361100000001,148.075302,87.522736,380.38140899999996,125.74373600000001,580.1247559999999,340.57034300000004,297.579926,917.2197880000001,406.799438,1654.4025880000002,181.943283,148.11393700000002,248.05067400000001,48.430408,263.429688
2014-02-05,143.56326299999998,144.636108,468.346771,239.36557000000002,207.46246299999999,2300.317871,127.33717299999999,305.711884,8988.110352,84.648033,409.23431400000004,196.326843,2516.9685059999997,4450.13623,173.532028,632.429077,745.197937,614.249451,1780.55957,101.115143,28.211199,529.539673,158.726868,138.431976,385.41403199999996,149.753265,738.659485,36.330532,188.89437900000001,332.265015,601.788513,896.3873289999999,406.71859700000005,1563.598145,119.611099,149.318466,88.8078,378.39050299999997,126.26649499999999,576.028442,349.679321,311.854187,935.569702,422.650146,1659.887451,183.098175,148.194168,250.17114300000003,48.374542,260.221252
2014-02-06,144.25299099999998,145.33551,467.960022,240.682129,203.6315,2300.317871,127.238525,306.490051,8977.185547,84.230522,404.20697,205.63545200000002,2521.0896,4412.030761999999,171.91978500000002,639.258667,745.720276,623.451904,1776.9774170000003,102.57003,28.534516999999997,544.914856,158.608276,137.257111,381.652679,153.049026,735.040039,37.596989,192.211533,328.78060899999997,595.590454,890.0227050000001,415.331299,1595.712769,120.695198,148.01976000000002,88.302948,377.742279,124.86833200000001,577.311646,352.19046000000003,313.458893,927.401001,423.948517,1676.786255,179.777863,147.111023,253.809433,48.685814,261.485199
2014-02-07,145.336884,151.863235,474.195679,247.337921,1038.9277339999999,2300.317871,128.160782,306.927734,8887.78125,84.062943,411.107239,207.404861,2552.0703129999997,4335.575684,171.462799,635.333313,743.916077,624.174561,1796.0528559999998,103.200485,28.369925,536.646729,160.74359099999998,137.600677,379.69872999999995,150.836792,735.628296,37.543583,191.559448,327.95929,601.025391,900.157166,414.683044,1620.2854,122.81819899999999,148.79303000000002,89.496239,377.094086,126.75606499999999,593.844421,354.701569,333.590149,914.2525019999999,418.814728,1708.706177,187.765839,152.366409,250.72920200000002,49.30835,264.256073
2014-02-10,145.878799,151.210449,470.812042,238.68295299999997,1032.927368,2300.317871,127.461578,298.61138900000003,8872.560547,84.696014,408.642883,207.712601,2591.099609,4340.375,172.496674,642.6394650000001,726.776917,620.464783,1790.9034420000003,103.588463,28.487484000000002,523.9656980000001,158.054672,137.614853,375.937408,149.662964,737.123291,38.077628999999995,192.47804299999999,322.18512000000004,608.200867,905.297791,414.057953,1643.544312,122.14066299999999,150.423233,89.037277,380.566589,125.63588,603.7147219999999,358.49267599999996,331.89801,892.5770869999999,420.88220199999995,1704.55542,189.498184,150.801834,251.42111200000002,49.132767,262.554626
